Date,Open,High,Low,Close,Adj Close,Volume
2010-09-20,774000,780000,770000,780000,719718.5,296151
2010-09-24,780000,780000,758000,762000,703109.6875,655336
2010-09-27,765000,768000,752000,755000,696650.5,502143
2010-09-28,755000,756000,745000,745000,687423.5,466314
2010-09-29,753000,775000,750000,772000,712336.75,706961
2010-09-30,772000,779000,767000,777000,716950.375,337110
2010-10-01,772000,778000,769000,777000,716950.375,296115
2010-10-04,780000,781000,774000,780000,719718.5,256707
2010-10-05,772000,779000,771000,773000,713259.5,286003
2010-10-06,778000,794000,776000,793000,731713.875,471103
2010-10-07,779000,783000,769000,770000,710491.375,510843
2010-10-08,763000,766000,753000,758000,699418.875,542515
2010-10-11,762000,763000,753000,753000,694805.25,375689
2010-10-12,752000,756000,746000,746000,688346.0625,367827
2010-10-13,752000,752000,743000,744000,686500.75,408294
2010-10-14,753000,753000,742000,750000,692036.9375,534200
2010-10-15,750000,756000,745000,754000,695727.9375,493723
2010-10-18,757000,762000,748000,751000,692959.8125,276088
2010-10-19,750000,751000,741000,741000,683732.625,389000
2010-10-20,740000,749000,735000,745000,687423.5,369482
2010-10-21,745000,765000,741000,765000,705877.875,567408
2010-10-22,773000,777000,767000,777000,716950.375,408511
2010-10-25,773000,779000,767000,771000,711414.125,247069
2010-10-26,768000,771000,758000,763000,704032.25,312581
2010-10-27,758000,765000,751000,753000,694805.25,334655
2010-10-28,760000,765000,753000,764000,704955.0625,292632
2010-10-29,764000,765000,745000,745000,687423.5,461219
2010-11-01,753000,753000,743000,747000,689268.875,296756
2010-11-02,747000,748000,737000,740000,682809.9375,330734
2010-11-03,740000,749000,739000,740000,682809.9375,357499
2010-11-04,747000,764000,745000,763000,704032.25,546250
2010-11-05,780000,790000,775000,776000,716027.75,703301
2010-11-08,785000,788000,776000,778000,717873.0625,279228
2010-11-09,784000,784000,767000,774000,714182.3125,256033
2010-11-10,780000,790000,775000,790000,728945.75,421760
2010-11-11,793000,799000,767000,767000,707723.375,890506
2010-11-12,784000,790000,773000,778000,717873.0625,566513
2010-11-15,786000,815000,785000,808000,745554.5625,717849
2010-11-16,814000,820000,800000,811000,748322.6875,589501
2010-11-17,801000,804000,795000,795000,733559.3125,342462
2010-11-18,797000,805000,793000,799000,737250.1875,265920
2010-11-19,808000,819000,800000,818000,754781.75,387103
2010-11-22,820000,848000,818000,848000,782463.3125,721148
2010-11-23,850000,851000,834000,840000,775081.5625,365604
2010-11-24,826000,852000,825000,851000,785231.4375,635840
2010-11-25,853000,853000,838000,845000,779695.1875,367190
2010-11-26,848000,849000,832000,837000,772313.3125,313586
2010-11-29,835000,846000,831000,836000,771390.75,308021
2010-11-30,832000,846000,826000,826000,762163.5625,424110
2010-12-01,824000,828000,814000,820000,756627.125,375543
2010-12-02,828000,859000,825000,859000,792613.1875,612168
2010-12-03,870000,897000,867000,894000,824908.125,787477
2010-12-06,890000,899000,885000,890000,821217.125,336751
2010-12-07,887000,921000,885000,901000,831367.1875,498121
2010-12-08,903000,910000,887000,888000,819371.8125,336065
2010-12-09,885000,918000,884000,917000,846130.625,588441
2010-12-10,915000,919000,907000,919000,847976,255141
2010-12-13,919000,932000,916000,930000,858126.0625,307186
2010-12-14,937000,937000,921000,929000,857203.125,442522
2010-12-15,925000,925000,910000,916000,845207.9375,328988
2010-12-16,908000,919000,908000,911000,840594.3125,233684
2010-12-17,914000,929000,912000,926000,854435.125,345944
2010-12-20,917000,932000,914000,932000,859971.4375,338235
2010-12-21,931000,940000,925000,936000,863662.1875,251986
2010-12-22,939000,953000,936000,939000,866430.4375,332536
2010-12-23,936000,938000,925000,936000,863662.1875,219710
2010-12-24,939000,939000,925000,925000,853512.375,169433
2010-12-27,925000,930000,915000,922000,850744.1875,210484
2010-12-28,928000,950000,926000,938000,865507.6875,313014
2010-12-29,935000,951000,932000,945000,876639.6875,238378
2010-12-30,942000,952000,942000,949000,880350.25,183630
2011-01-03,955000,966000,950000,958000,888699.125,264821
2011-01-04,956000,961000,949000,958000,888699.125,274262
2011-01-05,955000,955000,942000,942000,873856.625,335750
2011-01-06,942000,949000,923000,930000,862724.6875,387208
2011-01-07,915000,929000,914000,921000,854375.875,462796
2011-01-10,918000,928000,909000,917000,850665.0625,366535
2011-01-11,917000,922000,908000,913000,846954.375,391016
2011-01-12,914000,933000,914000,930000,862724.6875,411116
2011-01-13,949000,949000,917000,922000,855303.5,564797
2011-01-14,928000,934000,915000,933000,865507.6875,307647
2011-01-17,945000,951000,940000,949000,880350.25,411642
2011-01-18,950000,981000,949000,969000,898903.4375,592627
2011-01-19,979000,1000000,966000,997000,924878,666864
2011-01-20,987000,990000,979000,982000,910963.0625,304888
2011-01-21,976000,984000,970000,971000,900758.75,333328
2011-01-24,968000,983000,966000,971000,900758.75,272187
2011-01-25,972000,990000,971000,975000,904469.4375,279411
2011-01-26,985000,999000,980000,998000,925805.6875,267050
2011-01-27,995000,1002000,991000,994000,922095,307340
2011-01-28,998000,1014000,990000,1010000,936937.5625,382379
2011-01-31,1009000,1010000,981000,981000,910035.4375,428238
2011-02-01,982000,995000,979000,983000,911890.8125,269369
2011-02-07,1002000,1004000,972000,972000,901686.4375,485044
2011-02-08,970000,974000,959000,961000,891482.1875,609670
2011-02-09,973000,973000,951000,960000,890554.625,419693
2011-02-10,960000,965000,935000,936000,868290.5625,613386
2011-02-11,935000,943000,913000,915000,848809.875,529798
2011-02-14,928000,955000,925000,953000,884060.875,391316
2011-02-15,963000,970000,947000,958000,888699.125,362116
2011-02-16,952000,970000,945000,945000,876639.6875,303653
2011-02-17,953000,963000,943000,954000,884988.5,286971
2011-02-18,965000,966000,957000,960000,890554.625,205077
2011-02-21,964000,965000,942000,948000,879422.625,275017
2011-02-22,939000,948000,934000,938000,870146,243631
2011-02-23,925000,941000,925000,930000,862724.6875,343860
2011-02-24,926000,934000,920000,929000,861797.0625,362218
2011-02-25,928000,933000,923000,926000,859014,303624
2011-02-28,920000,934000,920000,923000,856231,325496
2011-03-02,914000,923000,912000,918000,851592.8125,322686
2011-03-03,919000,927000,916000,923000,856231,361484
2011-03-04,934000,945000,927000,945000,876639.6875,371383
2011-03-07,943000,943000,906000,906000,840460.8125,637672
2011-03-08,911000,912000,894000,899000,833967.1875,498108
2011-03-09,906000,908000,882000,890000,825618.3125,525926
2011-03-10,879000,884000,866000,866000,803354.3125,832604
2011-03-11,861000,876000,860000,862000,799643.75,537680
2011-03-14,880000,901000,853000,900000,834894.875,666500
2011-03-15,901000,902000,856000,860000,797788.4375,726264
2011-03-16,885000,895000,872000,886000,821907.5625,798781
2011-03-17,878000,890000,868000,890000,825618.3125,450104
2011-03-18,892000,895000,883000,891000,826545.875,383321
2011-03-21,891000,899000,884000,890000,825618.3125,289470
2011-03-22,892000,897000,870000,875000,811703.3125,436206
2011-03-23,880000,880000,859000,873000,809848.0625,504580
2011-03-24,880000,888000,874000,880000,816341.6875,307851
2011-03-25,892000,910000,890000,910000,844171.4375,621562
2011-03-28,915000,922000,909000,916000,849737.625,317804
2011-03-29,907000,916000,900000,916000,849737.625,344082
2011-03-30,916000,929000,916000,926000,859014,413703
2011-03-31,936000,936000,921000,932000,864580.0625,527531
2011-04-01,936000,940000,927000,940000,872001.25,449434
2011-04-04,940000,945000,939000,945000,876639.6875,334335
2011-04-05,948000,948000,935000,945000,876639.6875,238440
2011-04-06,940000,942000,915000,923000,856231,549437
2011-04-07,925000,935000,905000,909000,843243.8125,435625
2011-04-08,911000,914000,895000,898000,833039.5625,519669
2011-04-11,898000,907000,888000,894000,829328.875,411656
2011-04-12,886000,890000,882000,882000,818197.0625,315339
2011-04-13,887000,901000,880000,901000,835822.5,332555
2011-04-14,900000,900000,884000,900000,834894.875,505314
2011-04-15,898000,899000,882000,888000,823762.9375,445495
2011-04-18,891000,892000,866000,867000,804282,548374
2011-04-19,853000,875000,853000,875000,811703.3125,461573
2011-04-20,889000,916000,886000,916000,849737.625,640885
2011-04-21,930000,937000,918000,928000,860869.375,541437
2011-04-22,924000,927000,902000,904000,838605.6875,376509
2011-04-25,901000,911000,889000,889000,824690.5625,286779
2011-04-26,899000,899000,880000,897000,832111.8125,383493
2011-04-27,917000,927000,911000,924000,857158.625,527588
2011-04-28,924000,927000,899000,900000,834894.875,416068
2011-04-29,901000,908000,880000,893000,828401.3125,428300
2011-05-02,910000,937000,904000,932000,864580.0625,650897
2011-05-03,936000,940000,922000,938000,870146,507330
2011-05-04,930000,934000,900000,915000,848809.875,515397
2011-05-06,899000,914000,895000,899000,833967.1875,472749
2011-05-09,908000,911000,891000,891000,826545.875,270867
2011-05-11,889000,895000,882000,892000,827473.625,447275
2011-05-12,886000,901000,883000,885000,820979.875,552322
2011-05-13,896000,924000,890000,916000,849737.625,668760
2011-05-16,917000,919000,898000,901000,835822.5,322474
2011-05-17,897000,898000,889000,890000,825618.3125,230999
2011-05-18,893000,899000,886000,893000,828401.3125,331586
2011-05-19,891000,898000,880000,880000,816341.6875,386904
2011-05-20,885000,887000,880000,882000,818197.0625,221399
2011-05-23,877000,885000,872000,873000,809848.0625,281120
2011-05-24,872000,884000,865000,865000,802426.75,289770
2011-05-25,879000,879000,853000,856000,794077.875,320361
2011-05-26,868000,880000,865000,879000,815414.0625,279370
2011-05-27,874000,899000,867000,891000,826545.875,429552
2011-05-30,895000,895000,876000,884000,820052.25,205872
2011-05-31,890000,914000,886000,902000,836750.1875,477751
2011-06-01,902000,912000,895000,911000,845099,313570
2011-06-02,894000,897000,880000,883000,819124.6875,331659
2011-06-03,890000,890000,877000,885000,820979.875,201342
2011-06-07,876000,889000,869000,887000,822835.25,302202
2011-06-08,885000,890000,875000,877000,813558.6875,258777
2011-06-09,877000,879000,865000,865000,802426.75,430224
2011-06-10,870000,874000,851000,851000,789439.5,391732
2011-06-13,844000,853000,838000,853000,791294.6875,301249
2011-06-14,851000,873000,848000,863000,800571.4375,212854
2011-06-15,866000,869000,851000,865000,802426.75,265662
2011-06-16,853000,858000,844000,848000,786656.5625,238811
2011-06-17,851000,852000,803000,819000,759754.25,721162
2011-06-20,813000,814000,795000,800000,742128.8125,471610
2011-06-21,800000,820000,798000,814000,755116,376888
2011-06-22,824000,833000,822000,826000,766248,330608
2011-06-23,825000,839000,820000,831000,770886.25,277168
2011-06-24,821000,854000,821000,852000,790367,469063
2011-06-27,847000,847000,828000,835000,774597,304145
2011-06-28,840000,853000,831000,832000,771813.9375,239002
2011-06-29,848000,849000,832000,833000,773206.125,206964
2011-06-30,833000,835000,821000,826000,766708.6875,328179
2011-07-01,843000,860000,838000,855000,793626.9375,442661
2011-07-04,870000,883000,869000,878000,814976.0625,428789
2011-07-05,880000,899000,878000,899000,834468.6875,422144
2011-07-06,893000,898000,887000,898000,833540.5,224302
2011-07-07,898000,898000,879000,880000,816832.5,357224
2011-07-08,880000,888000,873000,885000,821473.6875,241409
2011-07-11,880000,880000,862000,865000,802909.125,319490
2011-07-12,860000,861000,846000,850000,788985.875,247944
2011-07-13,848000,855000,836000,843000,782488.25,328612
2011-07-14,835000,835000,823000,831000,771349.8125,407267
2011-07-15,830000,840000,821000,832000,772277.9375,272436
2011-07-18,828000,830000,811000,813000,754641.9375,363781
2011-07-19,806000,827000,806000,822000,762995.75,290742
2011-07-20,840000,854000,839000,851000,789914.1875,421583
2011-07-21,846000,851000,832000,842000,781560.1875,206871
2011-07-22,850000,856000,842000,850000,788985.875,243592
2011-07-25,850000,850000,834000,847000,786201.25,189936
2011-07-26,843000,851000,840000,850000,788985.875,225198
2011-07-27,848000,848000,836000,845000,784344.8125,201589
2011-07-28,828000,840000,826000,837000,776919.0625,272463
2011-07-29,846000,852000,837000,844000,783416.5625,301783
2011-08-01,855000,875000,855000,870000,807550.3125,388648
2011-08-02,853000,859000,850000,852000,790842.375,269731
2011-08-03,840000,844000,824000,833000,773206.125,408344
2011-08-04,839000,839000,815000,821000,762067.5625,346155
2011-08-05,792000,805000,789000,789000,732364.625,607850
2011-08-08,770000,789000,760000,760000,705446.25,605927
2011-08-09,750000,753000,696000,724000,672030.5,985984
2011-08-10,760000,760000,720000,720000,668317.625,984890
2011-08-11,688000,725000,688000,708000,657178.8125,791603
2011-08-12,721000,722000,700000,707000,656250.6875,676892
2011-08-16,735000,750000,726000,750000,696164.0625,600851
2011-08-17,751000,760000,741000,752000,698020.5625,292997
2011-08-18,748000,749000,703000,709000,658107.0625,706720
2011-08-19,688000,697000,672000,680000,631188.6875,579412
2011-08-22,684000,702000,683000,691000,641399.0625,418013
2011-08-23,700000,735000,699000,723000,671102.1875,492346
2011-08-24,724000,735000,700000,708000,657178.8125,370173
2011-08-25,737000,738000,721000,725000,672958.625,380796
2011-08-26,717000,734000,717000,726000,673886.75,212246
2011-08-29,742000,742000,724000,733000,680384.3125,260037
2011-08-30,741000,748000,736000,742000,688738.3125,252592
2011-08-31,747000,747000,731000,744000,690594.75,289910
2011-09-01,759000,788000,744000,771000,715656.625,716675
2011-09-02,765000,781000,763000,769000,713800.25,258308
2011-09-05,755000,756000,730000,731000,678528,277078
2011-09-06,726000,736000,710000,727000,674815.0625,264267
2011-09-07,733000,778000,733000,773000,717513.0625,350250
2011-09-08,780000,802000,778000,798000,740718.625,574610
2011-09-09,785000,812000,777000,780000,724010.5625,361653
2011-09-14,780000,781000,741000,753000,698948.6875,550819
2011-09-15,784000,784000,765000,771000,715656.625,426367
2011-09-16,794000,811000,792000,798000,740718.625,476222
2011-09-19,800000,814000,788000,808000,750000.6875,246553
2011-09-20,811000,818000,796000,811000,752785.5,279950
2011-09-21,819000,828000,801000,813000,754641.9375,341262
2011-09-22,796000,800000,778000,790000,733292.8125,306622
2011-09-23,764000,780000,751000,758000,703589.8125,436458
2011-09-26,760000,787000,759000,775000,719369.5625,480376
2011-09-27,805000,805000,791000,804000,746287.875,330526
2011-09-28,824000,825000,791000,807000,749072.625,486339
2011-09-29,804000,848000,804000,837000,776919.0625,553509
2011-09-30,830000,840000,811000,840000,779703.6875,515612
2011-10-04,805000,832000,796000,828000,768565.125,657900
2011-10-05,824000,850000,817000,842000,781560.1875,642056
2011-10-06,874000,879000,842000,855000,793626.9375,599380
2011-10-07,865000,881000,850000,860000,798268.1875,530184
2011-10-10,878000,885000,872000,874000,811263.25,344925
2011-10-11,885000,885000,869000,881000,817760.6875,458310
2011-10-12,872000,899000,870000,898000,833540.5,430570
2011-10-13,898000,899000,881000,890000,826114.6875,325323
2011-10-14,871000,894000,871000,886000,822401.6875,217010
2011-10-17,890000,895000,881000,890000,826114.6875,213511
2011-10-18,875000,893000,871000,883000,819617.1875,276886
2011-10-19,885000,886000,870000,886000,822401.6875,214082
2011-10-20,886000,920000,883000,907000,841894.4375,568732
2011-10-21,920000,925000,907000,917000,851176.625,466140
2011-10-24,913000,943000,911000,941000,873453.75,375385
2011-10-25,936000,951000,935000,945000,877166.75,364160
2011-10-26,933000,946000,927000,934000,866956.25,250095
2011-10-27,929000,939000,919000,924000,857674.125,348861
2011-10-28,928000,946000,927000,945000,877166.75,537687
2011-10-31,941000,970000,933000,968000,898515.875,475848
2011-11-01,968000,999000,962000,990000,918936.5,619673
2011-11-02,970000,978000,966000,971000,901300.5,569092
2011-11-03,962000,971000,958000,967000,897587.5,328174
2011-11-04,983000,1005000,982000,1005000,932859.9375,534096
2011-11-07,996000,1000000,986000,993000,921721.375,280361
